sentence,word_count,confidence,date,time,original_audio
 I woke up like around 9. I'll be the right?,10,0.8106810450553894,07/10/21,13:46,210710_1346.wav
 brightline can come also realize that I am not necessarily super,11,0.8226598501205444,07/10/21,13:46,210710_1346.wav
 And we're back.,3,0.8184500336647034,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8470662236213684,07/10/21,13:46,210710_1346.wav
 Yes.,1,0.9481377005577089,07/10/21,13:46,210710_1346.wav
" Oh man, is correct.",4,0.9137428402900696,07/10/21,13:46,210710_1346.wav
 I'm thinking of,3,0.9863462448120116,07/10/21,13:46,210710_1346.wav
 Nothing something.,2,0.7339529991149902,07/10/21,13:46,210710_1346.wav
 For youth in.,3,0.7870140075683594,07/10/21,13:46,210710_1346.wav
 Speech therapy and talk to behavioral therapy. That uses a similar thing.,12,0.8927999138832092,07/10/21,13:46,210710_1346.wav
 But would like it just attach to like cuz a lot of people and I would do almost exclusively with a zoom.,22,0.8751135468482971,07/10/21,13:46,210710_1346.wav
" So wouldn't be too hard to get soda both sides, you know. He won't require a lot of take, get that also recorded cuz it was a you already. Yeah, I know, but it will stay within the confidentiality.",39,0.9041827321052552,07/10/21,13:46,210710_1346.wav
 Stuff like anything.,3,0.929333746433258,07/10/21,13:46,210710_1346.wav
" No, no I wouldn't. I wouldn't train it on that ASAP.",11,0.8521747589111328,07/10/21,13:46,210710_1346.wav
" I'm saying that, like,",4,0.9732733368873596,07/10/21,13:46,210710_1346.wav
" you with some kind of software package, 3 train,",9,0.7823707461357117,07/10/21,13:46,210710_1346.wav
" That would allow for the therapist to be able to use that for insights and transcription and logging into growth and just going to the therapist to watch Mostly on behavioral speech. You know, how how you react to things, you know how you respond.",45,0.9556937217712402,07/10/21,13:46,210710_1346.wav
 Then with his hands off me. And if you could,10,0.6489490270614624,07/10/21,13:46,210710_1346.wav
 give people like I know I can give them a little extra tool with which they can do now.,19,0.918125569820404,07/10/21,13:46,210710_1346.wav
 When what she's doing?,4,0.4993519186973572,07/10/21,13:46,210710_1346.wav
" Now, we look like we're in the field like kind of area, doesn't really make sense.",16,0.8818104267120361,07/10/21,13:46,210710_1346.wav
 Homestead.,1,0.7858526110649109,07/10/21,13:46,210710_1346.wav
" Yeah, you want to stop at the next car. Then?",10,0.8374522924423218,07/10/21,13:46,210710_1346.wav
 Okay.,1,0.9730234146118164,07/10/21,13:46,210710_1346.wav
 I am so out of shape.,6,0.9713239669799804,07/10/21,13:46,210710_1346.wav
 I've been sitting inside all year.,6,0.8239830136299133,07/10/21,13:46,210710_1346.wav
" give it like walks on flat terrain is very different, you know, maybe you don't like really",17,0.8578460216522217,07/10/21,13:46,210710_1346.wav
 activating the same muscles.,4,0.9836017489433287,07/10/21,13:46,210710_1346.wav
 I don't think there's any inclined.,6,0.9577181935310364,07/10/21,13:46,210710_1346.wav
 In the Scottsdale books.,4,0.8688115477561951,07/10/21,13:46,210710_1346.wav
" but I think,",3,0.9790884852409364,07/10/21,13:46,210710_1346.wav
 Back. Then you were going into Columbia stats and maybe that's like the cough and kind of,17,0.9203906655311584,07/10/21,13:46,210710_1346.wav
 These trees are really cool.,5,0.5329850912094116,07/10/21,13:46,210710_1346.wav
 What does that?,3,0.5775282979011536,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8493186235427856,07/10/21,13:46,210710_1346.wav
 I hope.,2,0.981149435043335,07/10/21,13:46,210710_1346.wav
 Could it be that the otherwise flat was the other one. This trailers like this?,15,0.854993999004364,07/10/21,13:46,210710_1346.wav
 Temperature.,1,0.8096773624420166,07/10/21,13:46,210710_1346.wav
" I do want to go to school, some",8,0.9533530473709106,07/10/21,13:46,210710_1346.wav
 Some new akula.,3,0.9188249707221984,07/10/21,13:46,210710_1346.wav
" Really windy day on that mountain. Yeah, that's cool. I want to steal some New York.",16,0.8598045110702515,07/10/21,13:46,210710_1346.wav
 Beautiful hikes. I mean... Heck was kind of a bad one cuz it's just straight-up but it was really cool at the top.,23,0.8769484162330627,07/10/21,13:46,210710_1346.wav
 But I thought it was really cool but with the wind in the rain.,14,0.8730268478393555,07/10/21,13:46,210710_1346.wav
 Poison ivy.,2,0.9278854131698608,07/10/21,13:46,210710_1346.wav
 Broken sunglasses.,2,0.9139434099197388,07/10/21,13:46,210710_1346.wav
 Not too bad though.,4,0.9653006196022034,07/10/21,13:46,210710_1346.wav
 Bulbrite button.,2,0.5272427797317505,07/10/21,13:46,210710_1346.wav
 I feel like these would be pretty good question for skiing trails.,12,0.8548872470855713,07/10/21,13:46,210710_1346.wav
" was just like,",3,0.900077760219574,07/10/21,13:46,210710_1346.wav
 just like white Forever.,4,0.9035793542861938,07/10/21,13:46,210710_1346.wav
" Yeah, I agree. I agree.",5,0.9773753881454468,07/10/21,13:46,210710_1346.wav
 I agree. I'm more I'm more concerned about food at some point later.,13,0.8848475813865662,07/10/21,13:46,210710_1346.wav
" We can rational. Yeah, let's do that.",7,0.90855473279953,07/10/21,13:46,210710_1346.wav
" So, it really IHOP's.",4,0.7694790959358215,07/10/21,13:46,210710_1346.wav
" I haven't seen it, but I catch a fish.",9,0.880321204662323,07/10/21,13:46,210710_1346.wav
" No, I think that's that size. Looks like a one of those",12,0.900336503982544,07/10/21,13:46,210710_1346.wav
 What are they called?,4,0.909507155418396,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8493520617485046,07/10/21,13:46,210710_1346.wav
 Is the Wolverines out of the fight that fight the snakes or mongoose. It looks like a mongoose,18,0.9473612308502196,07/10/21,13:46,210710_1346.wav
 Wolverines.,1,0.8664100170135498,07/10/21,13:46,210710_1346.wav
" Oh, I remember in your",5,0.7960545420646667,07/10/21,13:46,210710_1346.wav
 The Wolverines are.,3,0.7485824227333069,07/10/21,13:46,210710_1346.wav
" wait, let me see if",5,0.823597252368927,07/10/21,13:46,210710_1346.wav
 there's no reception.,3,0.9054530262947084,07/10/21,13:46,210710_1346.wav
" Nick Cannon, naked.",3,0.8021251559257507,07/10/21,13:46,210710_1346.wav
 Breaking up login.,3,0.5751364231109619,07/10/21,13:46,210710_1346.wav
" But like, what's going on?",5,0.9387685656547546,07/10/21,13:46,210710_1346.wav
 Raita.,1,0.8682652115821838,07/10/21,13:46,210710_1346.wav
 25 different.,2,0.8145654201507568,07/10/21,13:46,210710_1346.wav
 Does procrastinate way too. This is a protein folding thing.,10,0.7411506175994873,07/10/21,13:46,210710_1346.wav
 Stop playing.,2,0.8280072212219238,07/10/21,13:46,210710_1346.wav
 Discovered any anything at these guys?,6,0.881693422794342,07/10/21,13:46,210710_1346.wav
 Okay. So why is the results? Pat? Why the results bad? What's going on?,14,0.9257788062095642,07/10/21,13:46,210710_1346.wav
 Are the comparative / like you stole?,7,0.7215215563774109,07/10/21,13:46,210710_1346.wav
" I said, why can't the same thing when you were trying to do the trunk size?",16,0.8664315938949585,07/10/21,13:46,210710_1346.wav
 McLeod.,1,0.5382628440856934,07/10/21,13:46,210710_1346.wav
 Is that like a Savage?,5,0.7988525629043579,07/10/21,13:46,210710_1346.wav
 I have that Microsoft is like the the Microsoft research Labs is like the most prestigious.,16,0.918762505054474,07/10/21,13:46,210710_1346.wav
 That's crazy.,2,0.9876290559768676,07/10/21,13:46,210710_1346.wav
" oh, I'm going to try in school now on me that the, you know, if the Bluffs you have to",20,0.8991335034370422,07/10/21,13:46,210710_1346.wav
 and I really want to try that.,7,0.904996693134308,07/10/21,13:46,210710_1346.wav
" don't, you know, when you're sitting in those chairs in your closing,",12,0.8382940888404846,07/10/21,13:46,210710_1346.wav
 Iko Iko.,2,0.6480882167816162,07/10/21,13:46,210710_1346.wav
" it's like,",2,0.9884868860244752,07/10/21,13:46,210710_1346.wav
" I know you don't go that far you like State, you just stay where the wind goes up at the shoreline you know?",23,0.9544245004653932,07/10/21,13:46,210710_1346.wav
 Richard Boone.,2,0.9356653690338136,07/10/21,13:46,210710_1346.wav
 I wouldn't do power. I don't I'm not ready to parachuting.,11,0.89011549949646,07/10/21,13:46,210710_1346.wav
" Yeah, but not off of pain or anything like that and then just keep it going. She just better than enough. Anyway, I didn't know that.",26,0.8506936430931091,07/10/21,13:46,210710_1346.wav
 They're like the easy training things.,6,0.8662663102149963,07/10/21,13:46,210710_1346.wav
 Wow.,1,0.7297259569168091,07/10/21,13:46,210710_1346.wav
" Think of you move over Gonzalez, two seats.",8,0.8497945666313171,07/10/21,13:46,210710_1346.wav
 I wonder what it's like up here during a stone.,10,0.871899425983429,07/10/21,13:46,210710_1346.wav
 David Peppa Gaga.,3,0.6800476908683777,07/10/21,13:46,210710_1346.wav
 Danke Schoen.,2,0.8661667108535767,07/10/21,13:46,210710_1346.wav
 Join another.,2,0.6692895293235779,07/10/21,13:46,210710_1346.wav
" Shekinah, the broken piece.",4,0.6485090851783752,07/10/21,13:46,210710_1346.wav
 Annoying. I'm just into making sure you don't like it.,10,0.7587152719497681,07/10/21,13:46,210710_1346.wav
 Gouging.,1,0.9858428239822388,07/10/21,13:46,210710_1346.wav
 That's definitely a tech.,4,0.8558129072189331,07/10/21,13:46,210710_1346.wav
 Cancel on you.,3,0.5636201500892639,07/10/21,13:46,210710_1346.wav
 Anything at all.,3,0.8915619850158691,07/10/21,13:46,210710_1346.wav
" Whats up, beautiful. I think he",6,0.7440897822380066,07/10/21,13:46,210710_1346.wav
 Define.,1,0.901156485080719,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8486793041229248,07/10/21,13:46,210710_1346.wav
 You see one on me?,5,0.7604131102561951,07/10/21,13:46,210710_1346.wav
 DCU near me.,3,0.7037649154663086,07/10/21,13:46,210710_1346.wav
 I'm sorry.,2,0.8712574243545532,07/10/21,13:46,210710_1346.wav
 I'm about.,2,0.7667210698127747,07/10/21,13:46,210710_1346.wav
 Can I see the? Can I see the back of you?,11,0.9667527675628662,07/10/21,13:46,210710_1346.wav
 Weather on Sunday.,3,0.91701740026474,07/10/21,13:46,210710_1346.wav
 I also don't understand how text find each other in like,11,0.8569967150688171,07/10/21,13:46,210710_1346.wav
" I think they were on these guys, and",8,0.9813153743743896,07/10/21,13:46,210710_1346.wav
 We walked into them.,4,0.8126212954521179,07/10/21,13:46,210710_1346.wav
" okay, there's some there's some of these",7,0.931168496608734,07/10/21,13:46,210710_1346.wav
 Just double-checking.,2,0.9355778694152832,07/10/21,13:46,210710_1346.wav
 Bag.,1,0.5734499096870422,07/10/21,13:46,210710_1346.wav
 I look how late just putting my thing down. You just got all of these guys. And,17,0.8573541641235352,07/10/21,13:46,210710_1346.wav
 The dist.,2,0.8207664489746094,07/10/21,13:46,210710_1346.wav
 That's crazy.,2,0.9807207584381104,07/10/21,13:46,210710_1346.wav
 To do the loop.,4,0.9079133868217468,07/10/21,13:46,210710_1346.wav
 Pretty cool.,2,0.6965799331665039,07/10/21,13:46,210710_1346.wav
 Cheese.,1,0.4697661101818084,07/10/21,13:46,210710_1346.wav
 Something else entirely.,3,0.5907208919525146,07/10/21,13:46,210710_1346.wav
 Henna.,1,0.7836195230484009,07/10/21,13:46,210710_1346.wav
 Treetops.,1,0.5699948668479919,07/10/21,13:46,210710_1346.wav
 Jesus.,1,0.9684816598892212,07/10/21,13:46,210710_1346.wav
 I think we've done most of the hot.,8,0.8307194709777832,07/10/21,13:46,210710_1346.wav
 A Hardwick.,2,0.6431946754455566,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8492937088012695,07/10/21,13:46,210710_1346.wav
" But like, we had the red.",6,0.6905629634857178,07/10/21,13:46,210710_1346.wav
 I don't get that.,4,0.9785345792770386,07/10/21,13:46,210710_1346.wav
 Start feeling the agony little thin.,6,0.6540327072143555,07/10/21,13:46,210710_1346.wav
 I know that.,3,0.9518248438835144,07/10/21,13:46,210710_1346.wav
 That's a whole different paint.,5,0.6586064696311951,07/10/21,13:46,210710_1346.wav
" Yeah, yes, we got this.",5,0.9715800285339355,07/10/21,13:46,210710_1346.wav
" We walked around Lake awosting. Last time. Yeah, I remember that.",11,0.8592149615287781,07/10/21,13:46,210710_1346.wav
 I just I thought it was that goes like playing like this and then just disappear. I don't like all my guys.,22,0.8696075081825256,07/10/21,13:46,210710_1346.wav
 People.,1,0.9209451079368592,07/10/21,13:46,210710_1346.wav
 No. No. Nobody can do it like this but you still? Yes. Unless it goes on different cloth.,18,0.8748542666435242,07/10/21,13:46,210710_1346.wav
 You're right that they had the 30 minutes just to scare away people.,13,0.9144660234451294,07/10/21,13:46,210710_1346.wav
" Yeah, I feel it too.",5,0.9023432731628418,07/10/21,13:46,210710_1346.wav
 We will be nice to swim now.,7,0.8561140894889832,07/10/21,13:46,210710_1346.wav
 Yeah.,1,0.8492962121963501,07/10/21,13:46,210710_1346.wav
" Really, he's doing another one.",5,0.7094894647598267,07/10/21,13:46,210710_1346.wav
 What do mean?,3,0.7208402156829834,07/10/21,13:46,210710_1346.wav
 I'm coming home.,3,0.5157747864723206,07/10/21,13:46,210710_1346.wav
 I can be found.,4,0.7315821647644043,07/10/21,13:46,210710_1346.wav
 I love cup.,3,0.7550556063652039,07/10/21,13:46,210710_1346.wav
 That's pretty.,2,0.7328130006790161,07/10/21,13:46,210710_1346.wav
" Hopefully, I'll be just just as much incline left.",9,0.9109286069869996,07/10/21,13:46,210710_1346.wav
" The walk down, there was always a bit more than dreaming.",11,0.5148017406463623,07/10/21,13:46,210710_1346.wav
 Tired.,1,0.9318666458129884,07/10/21,13:46,210710_1346.wav
 Is that true that recognition?,5,0.5252658724784851,07/10/21,13:46,210710_1346.wav
 Not too much longer.,4,0.96938157081604,07/10/21,13:46,210710_1346.wav
" I saw a baby right and said he's yesterday and it was really cute, it like this big",18,0.8776117563247681,07/10/21,13:46,210710_1346.wav
" yeah, but this one was like a little",8,0.9681159853935242,07/10/21,13:46,210710_1346.wav
" No, he was a baby rat. It was like a big enough for him then, but it was, it was like kind of woke wood looking",26,0.8003289103507996,07/10/21,13:46,210710_1346.wav
 Okay.,1,0.9345563054084778,07/10/21,13:46,210710_1346.wav
 You keep soon card.,4,0.829460620880127,07/10/21,13:46,210710_1346.wav
" Some of the kick, the Tova.",6,0.7533912658691406,07/10/21,13:46,210710_1346.wav
 Squishing.,1,0.2395329624414444,07/10/21,13:46,210710_1346.wav
 My shoes are so funny.,5,0.8234151601791382,07/10/21,13:46,210710_1346.wav
Hi Joanne.,2,0.8060873746871948,07/13/21,15:07,210713_1507.wav
 Maybe this is better.,4,0.97246652841568,07/13/21,15:07,210713_1507.wav
" Hi, this is what?",4,0.8675899505615234,07/13/21,15:07,210713_1507.wav
" Yes, I'm I'm not driving. No just in the car.",10,0.9049755930900574,07/13/21,15:07,210713_1507.wav
 Yeah.,1,0.8491907715797424,07/13/21,15:07,210713_1507.wav
 I I've been I've been doing well.,7,0.96347838640213,07/13/21,15:07,210713_1507.wav
 Well.,1,0.9876290559768676,07/13/21,15:07,210713_1507.wav
" Yeah, Avenue pretty. Well, I'm have a lot of existential dread with regards to my",15,0.9473687410354614,07/13/21,15:07,210713_1507.wav
" With regards to Identity, a lot like last night, I was really just freaking out and love night. I can't sleep. I mean, this has been a recurring thing in my life, right? Because I've been feeling, I feel very lost and I feel like very confused about who I am. Specifically.",52,0.9503005146980286,07/13/21,15:07,210713_1507.wav
" with regards to culture as well, especially with regards to culture",11,0.9275277853012084,07/13/21,15:07,210713_1507.wav
 because my,2,0.9761006832122804,07/13/21,15:07,210713_1507.wav
